internal_adspace_id,geo_region_name,os_code,suggested_bid_cpm,raw_bid,bid_method,exploration_direction,exploration_adjustment,observation_count,win_rate,ctr,expected_value_cpm,is_profitable,npi_multiplier
111564,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,5572,0.3652,0.0006205,7.9579,True,1.0
111564,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,5535,0.2676,0.00062721,8.044,True,1.0
111565,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,4734,0.2527,0.00049033,6.2885,True,1.0
111565,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,4617,0.172,0.00039562,5.0738,True,1.0
111564,California,8,3.04,3.04,v6_landscape_margin,neutral,1.0,4256,0.6395,0.00068054,8.728,True,1.0
111563,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,4036,0.3441,0.00026476,3.3956,True,1.0
111563,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,3751,0.2947,0.0001528,1.9597,False,1.0
111565,California,8,20.0,20.0,v6_landscape_volume,up,1.0,3690,0.4151,6.85e-06,0.0878,False,1.0
111563,California,8,3.0,3.0,v6_landscape_margin,neutral,1.0,3117,0.626,5.53e-06,0.0709,False,1.0
111564,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,2940,0.2482,0.00080017,10.2621,True,1.0
111564,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,2937,0.2012,0.0003195,4.0976,True,1.0
111564,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,2571,0.2569,0.00055723,7.1465,True,1.0
111565,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,2464,0.1849,0.00058208,7.4652,True,1.0
111565,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,2389,0.122,0.0001531,1.9635,False,1.0
111565,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,2211,0.1656,0.00070049,8.9837,True,1.0
111564,Unknown,8,3.05,3.05,v6_landscape_margin,neutral,1.0,2151,0.5645,0.0007941,10.1844,True,1.0
111563,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,2002,0.2387,0.00019874,2.5489,False,1.0
111564,New Jersey,-1,20.0,20.0,v6_landscape_volume,up,1.0,1941,0.2908,0.00081681,10.4755,True,1.0
111565,Unknown,8,20.0,20.0,v6_landscape_volume,up,1.0,1866,0.3487,0.00145357,18.6421,True,1.0
111563,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,1823,0.2559,0.00029774,3.8186,True,1.0
111564,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,1809,0.2458,0.00130146,16.6913,True,1.0
111563,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,1743,0.3272,8.145e-05,1.0446,False,1.0
111564,Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,1642,0.1681,1.91e-06,0.0245,False,1.0
111565,New Jersey,-1,20.0,20.0,v6_landscape_volume,up,1.0,1541,0.1573,0.00066174,8.4868,True,1.0
111565,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,1503,0.1397,0.00023737,3.0443,True,1.0
111564,Texas,8,20.0,20.0,v6_landscape_volume,up,1.0,1430,0.496,1.548e-05,0.1985,False,1.0
111564,New York,8,20.0,20.0,v6_landscape_volume,up,1.0,1370,0.5386,1.479e-05,0.1897,False,1.0
111563,New Jersey,-1,20.0,20.0,v6_landscape_volume,up,1.0,1361,0.3674,0.0002717,3.4846,True,1.0
111566,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,1354,0.2797,0.00017919,2.2981,False,1.0
111565,Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,1345,0.1462,3.39e-06,0.0435,False,1.0
111563,Unknown,8,3.0,3.0,v6_landscape_margin,neutral,1.0,1335,0.5524,1.493e-05,0.1914,False,1.0
111564,Ohio,-1,20.0,20.0,v6_landscape_volume,up,1.0,1326,0.2021,0.00015744,2.0191,False,1.0
111564,Michigan,-1,20.0,20.0,v6_landscape_volume,up,1.0,1283,0.179,0.00019998,2.5647,False,1.0
111563,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,1260,0.2683,0.00027535,3.5313,True,1.0
111564,North Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,1234,0.2105,0.00076705,9.8375,True,1.0
111564,Tennessee,-1,20.0,20.0,v6_landscape_volume,up,1.0,1209,0.239,0.00044203,5.6691,True,1.0
111565,Texas,8,20.0,20.0,v6_landscape_volume,up,1.0,1174,0.3082,2.944e-05,0.3775,False,1.0
111565,New York,8,20.0,20.0,v6_landscape_volume,up,1.0,1154,0.2898,3.167e-05,0.4062,False,1.0
111564,Maryland,-1,20.0,20.0,v6_landscape_volume,up,1.0,1145,0.1992,2.34e-06,0.03,False,1.0
111564,Florida,8,3.0,3.0,v6_landscape_margin,neutral,1.0,1139,0.5741,1.641e-05,0.2105,False,1.0
111565,Ohio,-1,20.0,20.0,v6_landscape_volume,up,1.0,1104,0.15,0.00057857,7.4202,True,1.0
111565,Michigan,-1,20.0,20.0,v6_landscape_volume,up,1.0,1052,0.1276,0.00036896,4.7319,True,1.0
111564,Massachusetts,-1,20.0,20.0,v6_landscape_volume,up,1.0,1047,0.2174,0.00040266,5.1641,True,1.0
111563,Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,1037,0.1997,2.23e-06,0.0286,False,1.0
111566,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,1014,0.2578,0.00053079,6.8074,True,1.0
111565,North Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,997,0.1384,4.36e-06,0.0559,False,1.0
111563,Michigan,-1,20.0,20.0,v6_landscape_volume,up,1.0,978,0.1985,0.00046675,5.9861,True,1.0
111563,New York,8,3.04,3.04,v6_landscape_margin,neutral,1.0,965,0.5699,0.00170893,21.917,True,1.0
111564,Illinois,-1,20.0,20.0,v6_landscape_volume,up,1.0,964,0.1631,0.00132416,16.9824,True,1.0
111565,Florida,8,20.0,20.0,v6_landscape_volume,up,1.0,942,0.4054,2.743e-05,0.3518,False,1.0
111565,Tennessee,-1,20.0,20.0,v6_landscape_volume,up,1.0,931,0.1541,0.00093393,11.9777,True,1.0
111565,Maryland,-1,20.0,20.0,v6_landscape_volume,up,1.0,906,0.1604,0.00038836,4.9808,True,1.0
111564,Georgia,-1,20.0,20.0,v6_landscape_volume,up,1.0,887,0.2367,0.0004228,5.4224,True,1.0
111564,Oklahoma,-1,20.0,20.0,v6_landscape_volume,up,1.0,878,0.0981,0.00059267,7.601,True,1.0
111564,Pennsylvania,8,20.0,20.0,v6_landscape_volume,up,1.0,872,0.5056,2.342e-05,0.3004,False,1.0
111565,Massachusetts,-1,20.0,20.0,v6_landscape_volume,up,1.0,869,0.1336,4.17e-06,0.0535,False,1.0
111563,North Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,864,0.2316,2.45e-06,0.0314,False,1.0
111563,Tennessee,-1,20.0,20.0,v6_landscape_volume,up,1.0,854,0.2444,0.00026778,3.4343,True,1.0
111563,Ohio,-1,20.0,20.0,v6_landscape_volume,up,1.0,854,0.2173,0.00018095,2.3207,False,1.0
111564,Kentucky,-1,20.0,20.0,v6_landscape_volume,up,1.0,844,0.1523,0.00114122,14.6362,True,1.0
111563,Texas,8,20.0,20.0,v6_landscape_volume,up,1.0,843,0.5064,2.502e-05,0.3209,False,1.0
111565,Illinois,-1,20.0,20.0,v6_landscape_volume,up,1.0,809,0.099,0.00160467,20.58,True,1.0
111563,Massachusetts,-1,20.0,20.0,v6_landscape_volume,up,1.0,795,0.2571,2.54e-06,0.0325,False,1.0
111565,Oklahoma,-1,20.0,20.0,v6_landscape_volume,up,1.0,788,0.06,1.249e-05,0.1601,False,1.0
111563,Maryland,-1,20.0,20.0,v6_landscape_volume,up,1.0,773,0.2841,0.00066674,8.551,True,1.0
111565,Georgia,-1,20.0,20.0,v6_landscape_volume,up,1.0,766,0.1496,0.00043346,5.5591,True,1.0
111563,Illinois,-1,20.0,20.0,v6_landscape_volume,up,1.0,753,0.1764,0.00026644,3.4171,True,1.0
111564,Indiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,745,0.2517,0.00102613,13.1601,True,1.0
111564,Tennessee,8,20.0,20.0,v6_landscape_volume,up,1.0,743,0.4102,3.33e-05,0.427,False,1.0
111564,Washington,-1,20.0,20.0,v6_landscape_volume,up,1.0,718,0.2114,0.00095186,12.2076,True,1.0
111565,Pennsylvania,8,20.0,20.0,v6_landscape_volume,up,1.0,716,0.3218,4.444e-05,0.5699,False,1.0
111564,New Jersey,8,20.0,20.0,v6_landscape_volume,up,1.0,715,0.5156,0.00246753,31.646,True,1.0
111566,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,702,0.1955,0.00039427,5.0565,True,1.0
111566,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,701,0.2313,0.00067552,8.6635,True,1.0
111564,Virginia,8,20.0,20.0,v6_landscape_volume,up,1.0,686,0.3926,3.844e-05,0.493,False,1.0
111563,Florida,8,3.0,3.0,v6_landscape_margin,neutral,1.0,675,0.5576,2.737e-05,0.351,False,1.0
111566,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,665,0.1656,0.00037045,4.751,True,1.0
111564,Arizona,-1,20.0,20.0,v6_landscape_volume,up,1.0,647,0.1759,0.00037512,4.8109,True,1.0
111565,Indiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,642,0.1683,0.00068127,8.7373,True,1.0
111564,Illinois,8,20.0,20.0,v6_landscape_volume,up,1.0,639,0.5368,3.059e-05,0.3924,False,1.0
111563,Pennsylvania,8,3.0,3.0,v6_landscape_margin,neutral,1.0,632,0.6089,2.65e-05,0.3399,False,1.0
111564,Alabama,-1,20.0,20.0,v6_landscape_volume,up,1.0,628,0.2509,0.00032426,4.1586,True,1.0
111563,Oklahoma,-1,20.0,20.0,v6_landscape_volume,up,1.0,614,0.1104,7.92e-06,0.1016,False,1.0
111563,Georgia,-1,20.0,20.0,v6_landscape_volume,up,1.0,606,0.2627,0.00025835,3.3133,True,1.0
111564,South Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,602,0.2565,0.00039304,5.0407,True,1.0
111565,Tennessee,8,20.0,20.0,v6_landscape_volume,up,1.0,588,0.2315,7.04e-05,0.9029,False,1.0
111565,Kentucky,-1,20.0,20.0,v6_landscape_volume,up,1.0,585,0.0961,0.00094994,12.183,True,1.0
111567,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,576,0.2889,4.97e-06,0.0638,False,1.0
111565,New Jersey,8,20.0,20.0,v6_landscape_volume,up,1.0,567,0.2832,6.055e-05,0.7766,False,1.0
111565,Illinois,8,20.0,20.0,v6_landscape_volume,up,1.0,566,0.2804,6.119e-05,0.7847,False,1.0
111565,Washington,-1,20.0,20.0,v6_landscape_volume,up,1.0,561,0.1491,0.00113719,14.5844,True,1.0
111565,Virginia,8,20.0,20.0,v6_landscape_volume,up,1.0,556,0.2578,6.795e-05,0.8714,False,1.0
111566,California,8,20.0,20.0,v6_landscape_volume,up,1.0,548,0.4915,3.794e-05,0.4866,False,1.0
111566,Unknown,8,20.0,20.0,v6_landscape_volume,up,1.0,542,0.4477,4.174e-05,0.5353,False,1.0
111564,Louisiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,527,0.1707,6.57e-06,0.0842,False,1.0
111565,Arizona,-1,20.0,20.0,v6_landscape_volume,up,1.0,526,0.1387,7.79e-06,0.0999,False,1.0
111563,Washington,-1,20.0,20.0,v6_landscape_volume,up,1.0,523,0.2099,4.99e-06,0.064,False,1.0
111564,Ohio,8,20.0,20.0,v6_landscape_volume,up,1.0,521,0.4956,3.975e-05,0.5098,False,1.0
111564,Michigan,8,20.0,20.0,v6_landscape_volume,up,1.0,516,0.4965,3.857e-05,0.4947,False,1.0
111563,Kentucky,-1,20.0,20.0,v6_landscape_volume,up,1.0,515,0.191,0.00041892,5.3726,True,1.0
111564,Massachusetts,8,20.0,20.0,v6_landscape_volume,up,1.0,511,0.5029,0.00345286,44.2829,True,1.0
111564,Georgia,8,3.0,3.0,v6_landscape_margin,neutral,1.0,509,0.5605,3.541e-05,0.4542,False,1.0
111564,Kentucky,8,20.0,20.0,v6_landscape_volume,up,1.0,507,0.2255,8.172e-05,1.0481,False,1.0
111564,North Carolina,8,3.0,3.0,v6_landscape_margin,neutral,1.0,507,0.5756,3.458e-05,0.4434,False,1.0
111565,Alabama,-1,20.0,20.0,v6_landscape_volume,up,1.0,505,0.1628,0.00070452,9.0354,True,1.0
111564,Connecticut,-1,20.0,20.0,v6_landscape_volume,up,1.0,503,0.2272,4.89e-06,0.0627,False,1.0
111565,South Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,490,0.1656,7.91e-06,0.1014,False,1.0
111564,Colorado,-1,20.0,20.0,v6_landscape_volume,up,1.0,484,0.3329,0.00138573,17.772,True,1.0
111563,New Jersey,8,3.0,3.0,v6_landscape_margin,neutral,1.0,483,0.5791,3.664e-05,0.4698,False,1.0
111564,Minnesota,-1,20.0,20.0,v6_landscape_volume,up,1.0,477,0.2862,0.00051749,6.6368,True,1.0
111564,Maryland,8,20.0,20.0,v6_landscape_volume,up,1.0,468,0.3938,5.386e-05,0.6907,False,1.0
111566,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,468,0.1829,5.87e-06,0.0753,False,1.0
111563,Indiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,463,0.2943,4.86e-06,0.0623,False,1.0
111565,Ohio,8,20.0,20.0,v6_landscape_volume,up,1.0,459,0.3335,6.351e-05,0.8146,False,1.0
111565,Michigan,8,20.0,20.0,v6_landscape_volume,up,1.0,456,0.3088,6.678e-05,0.8565,False,1.0
111565,Massachusetts,8,20.0,20.0,v6_landscape_volume,up,1.0,446,0.33,6.565e-05,0.842,False,1.0
111564,Indiana,8,20.0,20.0,v6_landscape_volume,up,1.0,442,0.2947,6.755e-05,0.8664,False,1.0
111565,Louisiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,441,0.1021,1.19e-05,0.1526,False,1.0
111565,Georgia,8,20.0,20.0,v6_landscape_volume,up,1.0,438,0.3293,6.386e-05,0.819,False,1.0
111563,South Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,435,0.3077,4.96e-06,0.0637,False,1.0
111563,Alabama,-1,20.0,20.0,v6_landscape_volume,up,1.0,432,0.2773,4.55e-06,0.0583,False,1.0
111566,Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,424,0.346,6.35e-06,0.0815,False,1.0
111563,Arizona,-1,20.0,20.0,v6_landscape_volume,up,1.0,419,0.1762,5.53e-06,0.0709,False,1.0
111563,Tennessee,8,3.0,3.0,v6_landscape_margin,neutral,1.0,417,0.5819,4.002e-05,0.5133,False,1.0
111563,Virginia,8,20.0,20.0,v6_landscape_volume,up,1.0,414,0.4462,5.312e-05,0.6813,False,1.0
111564,Wisconsin,-1,20.0,20.0,v6_landscape_volume,up,1.0,414,0.284,0.00041531,5.3263,True,1.0
111565,Colorado,-1,20.0,20.0,v6_landscape_volume,up,1.0,413,0.2621,7.31e-06,0.0937,False,1.0
111567,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,412,0.274,7.85e-06,0.1007,False,1.0
111566,New Jersey,-1,20.0,20.0,v6_landscape_volume,up,1.0,411,0.2315,0.00073152,9.3817,True,1.0
111565,Connecticut,-1,20.0,20.0,v6_landscape_volume,up,1.0,406,0.1378,0.0007494,9.611,True,1.0
111564,Missouri,-1,20.0,20.0,v6_landscape_volume,up,1.0,401,0.2485,5.47e-06,0.0702,False,1.0
111565,North Carolina,8,20.0,20.0,v6_landscape_volume,up,1.0,397,0.3328,6.874e-05,0.8816,False,1.0
111563,Michigan,8,20.0,20.0,v6_landscape_volume,up,1.0,378,0.5345,4.712e-05,0.6044,False,1.0
111563,Louisiana,-1,20.0,20.0,v6_landscape_volume,up,1.0,375,0.2817,7.53e-06,0.0965,False,1.0
111568,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,374,0.223,8.38e-06,0.1075,False,1.0
111564,Oregon,-1,20.0,20.0,v6_landscape_volume,up,1.0,369,0.2584,0.00047209,6.0545,True,1.0
111565,Minnesota,-1,20.0,20.0,v6_landscape_volume,up,1.0,367,0.1891,0.0008744,11.2142,True,1.0
111565,Wisconsin,-1,20.0,20.0,v6_landscape_volume,up,1.0,362,0.1763,0.00079786,10.2326,True,1.0
111563,Indiana,8,20.0,20.0,v6_landscape_volume,up,1.0,362,0.3803,6.565e-05,0.842,False,1.0
111566,Ohio,-1,20.0,20.0,v6_landscape_volume,up,1.0,358,0.1575,0.00065566,8.4089,True,1.0
111564,Kansas,-1,20.0,20.0,v6_landscape_volume,up,1.0,356,0.179,6.73e-06,0.0863,False,1.0
111563,North Carolina,8,3.0,3.0,v6_landscape_margin,neutral,1.0,352,0.5919,4.693e-05,0.6019,False,1.0
111564,Washington,8,20.0,20.0,v6_landscape_volume,up,1.0,349,0.462,5.592e-05,0.7171,False,1.0
111564,Mississippi,-1,20.0,20.0,v6_landscape_volume,up,1.0,349,0.1427,0.00049423,6.3385,True,1.0
111563,Connecticut,-1,20.0,20.0,v6_landscape_volume,up,1.0,342,0.2368,5.64e-06,0.0723,False,1.0
111565,Maryland,8,20.0,20.0,v6_landscape_volume,up,1.0,341,0.3075,8.657e-05,1.1102,False,1.0
111565,Kentucky,8,20.0,20.0,v6_landscape_volume,up,1.0,341,0.135,0.0001646,2.111,False,1.0
111563,Illinois,8,3.0,3.0,v6_landscape_margin,neutral,1.0,338,0.5628,5.126e-05,0.6574,False,1.0
111563,Georgia,8,3.0,3.0,v6_landscape_margin,neutral,1.0,338,0.6334,4.495e-05,0.5765,False,1.0
111565,Missouri,-1,20.0,20.0,v6_landscape_volume,up,1.0,337,0.1501,9.68e-06,0.1242,False,1.0
111563,Massachusetts,8,20.0,20.0,v6_landscape_volume,up,1.0,326,0.5396,5.487e-05,0.7037,False,1.0
111564,Alabama,8,20.0,20.0,v6_landscape_volume,up,1.0,326,0.5143,5.646e-05,0.7241,False,1.0
111565,Oregon,-1,20.0,20.0,v6_landscape_volume,up,1.0,326,0.1913,0.00080677,10.3468,True,1.0
111563,Ohio,8,20.0,20.0,v6_landscape_volume,up,1.0,320,0.4945,6.024e-05,0.7726,False,1.0
111566,Florida,8,20.0,20.0,v6_landscape_volume,up,1.0,320,0.4803,6.119e-05,0.7847,False,1.0
111563,Colorado,-1,20.0,20.0,v6_landscape_volume,up,1.0,319,0.3069,4.56e-06,0.0585,False,1.0
111566,Texas,8,20.0,20.0,v6_landscape_volume,up,1.0,306,0.4437,6.834e-05,0.8765,False,1.0
111565,Indiana,8,20.0,20.0,v6_landscape_volume,up,1.0,302,0.184,0.00013131,1.684,False,1.0
111565,Kansas,-1,20.0,20.0,v6_landscape_volume,up,1.0,301,0.109,1.364e-05,0.1749,False,1.0
111563,Minnesota,-1,20.0,20.0,v6_landscape_volume,up,1.0,300,0.2821,7.58e-06,0.0973,False,1.0
111565,Washington,8,20.0,20.0,v6_landscape_volume,up,1.0,298,0.3082,9.425e-05,1.2087,False,1.0
111566,Maryland,-1,20.0,20.0,v6_landscape_volume,up,1.0,296,0.2395,9.42e-06,0.1208,False,1.0
111563,Wisconsin,-1,20.0,20.0,v6_landscape_volume,up,1.0,295,0.3111,5.39e-06,0.0692,False,1.0
111565,Mississippi,-1,20.0,20.0,v6_landscape_volume,up,1.0,291,0.1592,1.699e-05,0.2178,False,1.0
111566,New York,8,20.0,20.0,v6_landscape_volume,up,1.0,288,0.4217,7.304e-05,0.9368,False,1.0
111563,Maryland,8,20.0,20.0,v6_landscape_volume,up,1.0,286,0.475,6.834e-05,0.8765,False,1.0
111563,Kentucky,8,20.0,20.0,v6_landscape_volume,up,1.0,284,0.3124,9.739e-05,1.249,False,1.0
111567,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,282,0.2086,9.65e-06,0.1238,False,1.0
111567,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,278,0.1886,1.061e-05,0.1361,False,1.0
111566,Michigan,-1,20.0,20.0,v6_landscape_volume,up,1.0,271,0.2163,9.43e-06,0.121,False,1.0
111568,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,268,0.2251,1.258e-05,0.1613,False,1.0
111563,Missouri,-1,20.0,20.0,v6_landscape_volume,up,1.0,268,0.2453,7.01e-06,0.09,False,1.0
111563,Mississippi,-1,20.0,20.0,v6_landscape_volume,up,1.0,266,0.203,6.46e-06,0.0829,False,1.0
111564,West Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,264,0.2248,1.283e-05,0.1645,False,1.0
111566,North Carolina,-1,20.0,20.0,v6_landscape_volume,up,1.0,262,0.2092,0.00087516,11.2239,True,1.0
111567,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,259,0.2183,1.163e-05,0.1491,False,1.0
111564,South Carolina,8,3.0,3.0,v6_landscape_margin,neutral,1.0,256,0.6192,5.701e-05,0.7311,False,1.0
111564,Nevada,-1,20.0,20.0,v6_landscape_volume,up,1.0,253,0.3678,0.00080677,10.3468,True,1.0
111564,Arizona,8,3.0,3.0,v6_landscape_margin,neutral,1.0,245,0.564,6.529e-05,0.8373,False,1.0
111563,Oregon,-1,20.0,20.0,v6_landscape_volume,up,1.0,242,0.2798,7.15e-06,0.0917,False,1.0
111565,Alabama,8,20.0,20.0,v6_landscape_volume,up,1.0,242,0.3753,9.349e-05,1.199,False,1.0
111566,Georgia,-1,20.0,20.0,v6_landscape_volume,up,1.0,242,0.1878,1.147e-05,0.1471,False,1.0
111569,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,237,0.1726,1.736e-05,0.2227,False,1.0
111567,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,236,0.2259,1.524e-05,0.1954,False,1.0
111563,Kansas,-1,20.0,20.0,v6_landscape_volume,up,1.0,236,0.1582,8.21e-06,0.1053,False,1.0
111564,Louisiana,8,20.0,20.0,v6_landscape_volume,up,1.0,230,0.4004,9.349e-05,1.199,False,1.0
111564,Oklahoma,8,20.0,20.0,v6_landscape_volume,up,1.0,229,0.4328,8.721e-05,1.1185,False,1.0
111566,Massachusetts,-1,20.0,20.0,v6_landscape_volume,up,1.0,229,0.2166,0.00090249,11.5744,True,1.0
111564,Colorado,8,17.55,17.55,v6_landscape_volume,neutral,1.0,224,0.5397,7.259e-05,0.9309,False,1.0
111565,Nevada,-1,20.0,20.0,v6_landscape_volume,up,1.0,220,0.2404,1.724e-05,0.2211,False,1.0
111565,Arizona,8,20.0,20.0,v6_landscape_volume,up,1.0,219,0.3859,9.821e-05,1.2595,False,1.0
111566,Tennessee,-1,20.0,20.0,v6_landscape_volume,up,1.0,218,0.2221,1.325e-05,0.1699,False,1.0
111564,Nebraska,-1,20.0,20.0,v6_landscape_volume,up,1.0,218,0.2141,0.00243841,31.2726,True,1.0
111564,Connecticut,8,3.0,3.0,v6_landscape_margin,neutral,1.0,218,0.6415,6.457e-05,0.8281,False,1.0
111565,South Carolina,8,20.0,20.0,v6_landscape_volume,up,1.0,217,0.2878,0.00012302,1.5777,False,1.0
111564,Utah,-1,20.0,20.0,v6_landscape_volume,up,1.0,214,0.361,0.00133845,17.1656,True,1.0
111565,West Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,213,0.202,2.274e-05,0.2916,False,1.0
111568,Texas,-1,20.0,20.0,v6_landscape_volume,up,1.0,212,0.1657,1.605e-05,0.2059,False,1.0
111564,New Hampshire,-1,20.0,20.0,v6_landscape_volume,up,1.0,211,0.2784,0.00093157,11.9474,True,1.0
111566,Illinois,8,20.0,20.0,v6_landscape_volume,up,1.0,209,0.2598,0.00013589,1.7428,False,1.0
111564,Mississippi,8,20.0,20.0,v6_landscape_volume,up,1.0,209,0.5276,7.843e-05,1.0059,False,1.0
111565,Oklahoma,8,20.0,20.0,v6_landscape_volume,up,1.0,208,0.2441,0.00014793,1.8972,False,1.0
111563,Nevada,-1,20.0,20.0,v6_landscape_volume,up,1.0,206,0.4156,8.22e-06,0.1054,False,1.0
111566,Pennsylvania,8,20.0,20.0,v6_landscape_volume,up,1.0,205,0.4812,8.721e-05,1.1185,False,1.0
111565,Louisiana,8,20.0,20.0,v6_landscape_volume,up,1.0,203,0.2665,0.0001408,1.8058,False,1.0
111564,Kansas,8,20.0,20.0,v6_landscape_volume,up,1.0,202,0.4401,8.348e-05,1.0706,False,1.0
111568,Florida,-1,20.0,20.0,v6_landscape_volume,up,1.0,200,0.183,0.00132767,17.0274,True,1.0
111564,Rhode Island,-1,20.0,20.0,v6_landscape_volume,up,1.0,200,0.2308,1.714e-05,0.2198,False,1.0
111564,Arkansas,-1,20.0,20.0,v6_landscape_volume,up,1.0,198,0.2065,7.64e-06,0.098,False,1.0
111565,Utah,-1,20.0,20.0,v6_landscape_volume,up,1.0,196,0.2747,1.516e-05,0.1944,False,1.0
111563,Alabama,8,3.0,3.0,v6_landscape_margin,neutral,1.0,195,0.6271,7.214e-05,0.9252,False,1.0
111564,Missouri,8,20.0,20.0,v6_landscape_volume,up,1.0,194,0.5049,8.593e-05,1.1021,False,1.0
111565,Connecticut,8,20.0,20.0,v6_landscape_volume,up,1.0,193,0.395,0.00010624,1.3625,False,1.0
111567,Unknown,8,20.0,20.0,v6_landscape_volume,up,1.0,192,0.4283,0.00857362,109.9566,True,1.0
111566,Illinois,-1,20.0,20.0,v6_landscape_volume,up,1.0,190,0.1322,1.062e-05,0.1363,False,1.0
111565,New Hampshire,-1,20.0,20.0,v6_landscape_volume,up,1.0,189,0.215,2.265e-05,0.2905,False,1.0
111565,Colorado,8,20.0,20.0,v6_landscape_volume,up,1.0,187,0.3046,0.00012842,1.647,False,1.0
111563,West Virginia,-1,20.0,20.0,v6_landscape_volume,up,1.0,185,0.2609,0.00126461,16.2186,True,1.0
111565,Nebraska,-1,20.0,20.0,v6_landscape_volume,up,1.0,184,0.1266,0.00224321,28.7691,True,1.0
111565,Kansas,8,20.0,20.0,v6_landscape_volume,up,1.0,184,0.1593,0.00019158,2.4571,False,1.0
111564,Minnesota,8,20.0,20.0,v6_landscape_volume,up,1.0,183,0.4277,0.00010251,1.3147,False,1.0
111570,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,182,0.1231,3.084e-05,0.3955,False,1.0
111571,Unknown,-1,20.0,20.0,v6_landscape_volume,up,1.0,180,0.1052,4.016e-05,0.5151,False,1.0
111568,New York,-1,20.0,20.0,v6_landscape_volume,up,1.0,179,0.187,0.00173829,22.2936,True,1.0
111563,South Carolina,8,3.0,3.0,v6_landscape_margin,neutral,1.0,178,0.6831,7.17e-05,0.9195,False,1.0
111569,California,-1,20.0,20.0,v6_landscape_volume,up,1.0,178,0.236,2.53e-05,0.3244,False,1.0
111568,Pennsylvania,-1,20.0,20.0,v6_landscape_volume,up,1.0,177,0.1695,2.492e-05,0.3196,False,1.0
111567,New Jersey,-1,20.0,20.0,v6_landscape_volume,up,1.0,177,0.2372,2.269e-05,0.291,False,1.0
111564,Wisconsin,8,20.0,20.0,v6_landscape_volume,up,1.0,172,0.4262,0.00010162,1.3033,False,1.0
111563,Connecticut,8,3.0,3.0,v6_landscape_margin,neutral,1.0,172,0.6787,7.397e-05,0.9486,False,1.0
111565,Rhode Island,-1,20.0,20.0,v6_landscape_volume,up,1.0,172,0.0896,3.541e-05,0.4542,False,1.0
111563,Washington,8,20.0,20.0,v6_landscape_volume,up,1.0,171,0.3985,9.904e-05,1.2702,False,1.0
111564,Maine,-1,20.0,20.0,v6_landscape_volume,up,1.0,171,0.1298,1.711e-05,0.2194,False,1.0
